content,label
衰草愁烟，乱鸦送日，风沙回旋平野。拂雪金鞭，欺寒茸帽，还记章台走马。谁念飘零久，漫赢得、幽怀难写。故人清沔相逢，小窗闲共情话。长恨离多会少，重访问竹西，珠泪盈把。雁碛波平，渔汀人散，老去不堪游冶。无奈苕溪月，又照我、扁舟东下。甚日归来，梅花零乱春夜。,送别题赠
问孀娥、厌看人，唯复厌人看。正凉宵准拟，招延素魄，慰藉苍颜。廉纤梧桐细雨，吹彻玉箫寒。仿佛山河影，只在云端。又似去年今夕，枉教人愁怅，立尽阑干。想菱花尘匣，憔悴女乘鸾。恨无从、一登天柱，约宾朋、随分荐清欢。持杯祝，老蟾无恙，留待明年。,思妇闺怨
扁舟入浙，便有家山意。全胜轺车驾边地。爱官尘不到，书眼争明，称寿处，春傍梅花影里。平生丘壑志，未老求闲，天亦徘徊就归计。想叠嶂双溪，千骑弓刀，浑不似、白石山中胜趣。怕竹屋梅窗欲成时，又飞诏东山，谢公催起。,羁旅思乡
飞朝天云作路。长安近、更无程数。梧竹当年，丝纶弈世，咫尺凤池平渡。青眼相逢何太暮。眉黄透、却愁君去。官事无多，丰年有暇，莫负赏心佳处。,送别题赠
无端嫁得龙头客。富贵长相迫。云深碧落记骖鸾。又逐东方千骑、到人间。妇前百拜儿称寿。季也参行酒。最怜小女太憨生。约住两头娘子、索新声。,送别题赠
霜须七十期同老，云水之乡。总挂冠裳。闲里光阴一倍长。况逢菊靥篱边笑，风露中香。报答秋光。自有仙人九酝觞。,写景抒情
甲第初成，持杯酌酒来相庆。棣华辉映。相对开三径。小巧规模，百事都相称。年方盛。从容啸咏。不碍青云兴。,写景抒情
三春正美。是霁景融和，韶华如绮。夹岸香红，登墙粉白，开遍故园桃李。画舸绣帘高卷，锦毂朱轩低倚。对此际，向池台好处，争倾绿蚁。醉里。须醒悟，些子芳菲，造物都谩你。一瞬光阴，霎时蜂蝶，还付落花流水。我有大丹九转，真个长春不死。待得了，把高歌清赏，随缘而已。,写景抒情
七十衰翁，告老归来，放怀纵心。念聚星高宴，围红盛集，如何著得，华发陈人。勉意追随，强颜陪奉，费力劳神恐未真。君休怪，近频辞雅会，不是无情。岩扃。旧菊犹存。更松偃、梅疏新种成。爱静窗明几，焚香宴坐，闲调绿绮，默诵黄庭。莲社轻舆，雪溪小棹，有兴何妨寻弟兄。如今且，花迷酒困，心迹双清。,人生感怀
把酒花前欲问他。对花何吝醉颜酡。春到几人能烂赏。何况。无情风雨等闲多。艳树香丛都几许。朝暮。惜红愁粉奈情何。好是金船浮玉浪。相向。十分深送一声歌。,送别题赠
贵贱偶然，浑似随风帘幌，篱落飞花。空使儿曹，马上羞面频遮。向空江、谁捐玉，寄离恨、应折疏麻。暮云多。佳人何处，数尽归鸦。侬家。生涯蜡屐，功名破甑，交友抟沙。往日曾论，渊明似胜卧龙些。记从来、人生行乐，休更问、日饮亡何。快堪呵。裁诗未稳，得酒良佳。,人生感怀
牙领番腾一线红。花儿新样喜相逢。薄纱衫子轻笼玉，削玉身材瘦怯风。人易老，恨难穷。翠屏罗幌两心同。既无闲事萦怀抱，莫把双蛾皱碧峰。,思妇闺怨
酒熟微红生眼尾。半额龙香，冉冉飘衣袂。云压宝钗撩不起。黄金心字双垂耳。愁入眉痕添秀美。无限柔情，分付西流水。忽被惊风吹别泪。只应天也知人意。,思妇闺怨
倚危楼伫立，乍萧索、晚晴初。渐素景衰残，风砧韵响，双树红疏。云衢。见新雁过，奈佳人自别阻音书。空遣悲秋念远，寸肠万恨萦纡。皇都。暗想欢游，成往事、动欷。念对酒当歌，低帏并枕，翻恁轻孤。归途。纵凝望处，但斜阳暮霭满平芜。赢得无言悄悄，凭阑尽日踟蹰。,送别题赠
明眸秀色。肌理凝香雪。罗绮丛中标韵别。捧酒歌声清越。不辞醉脸潮红。却愁归骑匆匆。回首绿窗朱户，断肠明月清风。,思妇闺怨
金节平分院落凉。黄昏帘幕卷西厢。冰轮碾碎粼粼碧，玉斧修成练练光。低照户，巧侵床。锦袍起舞谪仙狂。鹊飞影里觥筹乱，桂子风前笑语香。,写景抒情
莎草被长洲。吴江拍岸流。忆故家、西北高楼。十载客窗憔悴损，搔短鬓、独悲秋。人在塞边头。断鸿书寄不。记当年、一片闲愁。舞罢羽衣尘满面，谁伴我、广寒游。,羁旅思乡
老退何曾说著官。今朝放罪上恩宽。便支香火真侍俸，更缀文书旧殿班。扶病脚，洗衰颜。快从老病借衣冠。此身忘世浑容易，使世相忘却自难。,人生感怀
鹧鸪飞上越王台。烧接黄云惨不开。有客新从赵地回。转堪哀。岩畔古碑空绿苔。,咏史怀古
衰翁憨甚，向尊前、手拈一枝寒玉。想见梅台花更好，一片琼田栖绿。短辔轻舆，大家同去，取酒偿馥。元来春晚，万包空间黄竹。休恨雪小云娇，出群风韵，已觉桃花俗。羯鼓声高回笑脸，怎得天公来促。江上风平，岭南人远，谁度单于曲。明朝酒醒，但馀诗兴天北。,写景抒情
豹尾班中，谁一似、神仙冠玉。认得是、当年唱第，斗间星宿。万卷平生都看了，如今地无书读。向云霄、去路有行堤，沙新筑。黄封酒，生朝禄。金缕唱，生朝曲。且通宵一醉，剩裁红烛。待做太平真宰相，黑头坐对三槐绿。问恁时、犹有甚除书，长生。,咏史怀古
一梦十年劳忆记。社燕宾鸿，来去何容易。宿酒半醒便午睡。芭蕉叶映纱窗翠。衬粉泥书双合字。鸾凤鸳鸯，总是双双意。已作吹箫长久计。鸳衾空有中宵泪。,思妇闺怨
比屋烧灯作好春。先须歌舞赛蚕神。便将簇上如霜样，来饷尊前似玉人。丝馅细，粉肌匀。从它犀箸破花纹。殷勤又作梅羹送，酒力消除笑语新。,写景抒情
春事阑珊芳草歇。客里风光，又过清明节。小院黄昏人忆别。落红处处闻啼。咫尺江山分楚越。目断魂销，应是音尘绝。梦破五更心欲折。角声吹落梅花月。,送别题赠
莲舟玉字，得真人亲授。圯上家风又还有。问因何五马，踏月云台。秋色里，却赏烟霞袖手。酒边听说剑，歌舞升平，方许君为赤松友。任浊世纷纭，海水扬尘，再相见、雪髯依旧。且岁岁、中秋後逾旬，更半月东离，菊花重九。,送别题赠
忆昔红颜日，金玉等泥沙。青楼紫陌，惟解惜月与贪花。谁信如今憔悴，尘暗金徽玉轸，藓污匣中蛇。一事都无就，双鬓只堪嗟。恨无情，乌与兔，送年华。不如归去，无限云水好生涯。未用轻蓑短棹，犹有青鞋黄帽，行处即吾家。回首人间世，幽意在青霞。,思妇闺怨
漏泄东君消息後。短叶长条，著意遮轩牖。嫩比鹅黄初熟酒。染匀巧费春风手。万缕筛金新月透。入夜柔情，还胜朝来秀。彩笔雕章知几首。可人标韵无新旧。,写景抒情
万法皆空，空即是空，佛安在哉。有云名妙净，可遮热恼，海名圆觉，堪洗尘埃。翠竹真如，黄花般若，心上种来心上开。教参熟，是菩提无树，明镜非台。偷闲来此徘徊。把人世黄粱都唤回。算五陵豪客，百年荣贵，何如衲子，一钵生涯。俯仰溪山，婆娑松桧，两腋清风茶一杯。拿舟去，更扫尘东壁，聊记曾来。,人生感怀
喧喧车马西郊道。临行更觉人情好。住有一年情。去留千载名。离歌声欲尽。只作常时听。天上玉堂东。阳春是梦中。,送别题赠
岸柳黄深绿渐饶。林塘初雨过，涨蒲萄。秋千亭榭彩旗交。莺声里，春在杏花梢。慵整翠云翘。眉尖愁两点，倩谁描。斜阳芳草暗魂销。东风远，犹凭赤阑桥。,写景抒情
办一枝藤，蜡一双屐，纵步翠微深处。无限芳心，付与蜂媒蝶侣。红堆里、杏脸匀妆，翠围外、柳腰娇舞。有吟翁、热恼心肠，肯拈出、美成佳句。九十光阴箭过，趁取芳晴追逐，春风杖屦。消得几番，风和雨、春归去。怅莺老、对景多愁，倩燕语、苦难留住。秋千影里送斜阳，梨花深院宇。,写景抒情
试把花期数。便早有、感春情绪。看即梅花吐。愿花更不谢，春且长住。只恐花飞又春去。花开还不语。问此意、年年春还会否。绛唇青鬓，渐少花前语。对花又记得、旧曾游处。门外垂杨未飘絮。,写景抒情
玉纤闲捻花间集。赤阑干对芭蕉立。薤叶晚生凉。竹阴移小床。拗莲牵藕线。藕断丝难断。弹水没鸳鸯。教寻波底香。,写景抒情
晓日浓阴，冷云遮断山无数。雁飞筝柱。都向愁边去。帘影沈沈，一缕芳香度。深庭户。且寻欢聚。雪意还成雨。,写景抒情
天上星杓春又到。应律管、微阳已报。暖信惊梅早。昨夜南枝，先得芳菲耗。迟日胧光破晓。馥绣幄、麝炉烟袅。为寿金壶倒。四坐簪缨，共比松筠老。,写景抒情
枕书睡熟。珍重月明相伴宿。宝鸭金寒。香满围屏宛转山。鸡人声杳。瑶井玉绳相对晓。黯淡窗纱。却下风帘护烛花。,写景抒情
暮雨阶砌。漏渐移、转添寂寞，点点心如碎。怨你又恋你。恨你惜你。毕竟教人怎生是。前欢算未已。奈向如今愁无计。为伊聪俊，销得人憔悴。这里诮睡里。梦里心里。一向无言但垂泪。,思妇闺怨
金谷园林锦绣香。踏青挑菜又相将。凤台人远，离思入三湘。花著雨添红粉重，柳随风曳碧丝长。薄情鸾燕，春去怎商量。,写景抒情
梨花不碍东城月。月明照见空阑雪。雪底夜香微。褰帘拜月归。锦衾幽梦短。明月南堂宴。宴罢小楼台。春风来不来。,写景抒情
梅萼和霜晓，梨花带雪春。玉肌琼艳本无尘。肯把铅华容易、污天真。汤饼尝初罢，罗巾拭转新。几回贪耍失黄昏。月里归来无处、觅精神。,写景抒情
玉鳌头上蓬莱，十分好处饶松壑。无边风月，阴阴乔木，重重华萼。秋水门庭，淡交簪履，随宜斟酌。向西风回首，双旌缥缈，从天下、招琴鹤。是则阳春有脚。被金华、洞天留著。相传好语，新来初见，分明鼓角。田里相安，裤襦歌了，却来持橐。称年年，橘绿橙黄时节，与松乔约。,写景抒情
淅淅蓼花风，怪道晓来凄恻。翻见密云抛雨，动一山秋色。从前多感为伤时，无处顿然寂。个事已寒前约，只晚阴凝碧。,写景抒情
干吕青云垂宝露，结邻恰挂初弦。瑞光腾踊杂非烟。骑箕瞻鼻祖，孕昴控胎仙。勋业子卿全汉节，壮怀久寄林泉。举觞低唱脸舒莲。寿高人七十，果熟岁三千。,咏史怀古
春花秋草。只是催人老。总把千山眉黛扫。未抵别愁多少。劝君绿酒金杯。莫嫌丝管声催。兔走乌飞不住，人生几度三台。,人生感怀
柳塘居处，方壶道号，汪姓莘名耕字。欲将丹药点凡花，教都做、水仙无计。家中安石，村中居易，总是一场游戏。曲终金石满吾庐，争奈少、柳家风味。,咏史怀古
几载鸡窗求道，费他兔楮铅丹。经书子史尽蹄筌。鹿走徒嗟秦汉。百代兴亡瞬息，徒留纸上陈言。谁知太始道常存。乌兔仙家修炼。,咏史怀古
池管闲凝目。有玉人、向晚妖娆，洗妆梳束。雅淡容仪妃子样，羞使胭脂点触。莹冰雪、精神难掬。好是月明微露下，似晚凉、初向清泉浴。好对我，笑羞缩。好风拂面浑无俗。更撩人清兴，异香芬馥。惹起新愁无著处，细与端相未足。俏不忍、游蝶飞扑。可惜伊家娇媚态，问天公、底事教幽独。待拉向，锦屏曲。,思妇闺怨
碧天露洗春容净。淡月晓收残晕。花上密烟飘尽。花底莺声嫩。云归楚峡厌厌困。两点遥山新恨。和泪暗弹红粉。生怕人来问。,写景抒情
眷恋。西湖岸。湖面楼台侵云汉。阿溪本是飞琼伴。风月朱扉斜掩。谢郎巧思诗裁翦。能动芳怀幽怨。,写景抒情
花娇半面。记蜜烛夜阑，同醉深院。衣袖粉香，犹未经年如年远。玉颜不趁秋容换。但换却、春游同伴。梦回前度，邮亭倦客，又拈笺管。慵按。梁州旧曲，怕离柱断弦，惊破金雁。霜被睡浓，不比花前良宵短。秋娘羞占东篱畔。待说与、深宫幽怨。恨他情淡陶郎，旧缘较浅。,思妇闺怨
风雨满苹洲。绣阁银屏一夜秋。当日袜尘何处去，溪楼。怎对烟波不泪流。天际自归舟。浪卷涛翻一叶浮。也似我侬魂不定，悠悠。宋玉方悲庾信愁。,送别题赠
红绡剪就，绛蜡熔成，天然一种仙姿。竹外家风，凄凉俭薄为宜。东君苦怜消瘦，强教伊、傅粉匀脂。较量尽，胜夭桃轻俗，繁杏粗肥。好是新妆雅态，对疏蟾淡淡，薄雾霏霏。迥出红尘，轻盈玉骨冰肌。犹嫌污人颜色，谁云似、虢国娥眉。香韵别，怕满园、蜂蝶未知。,写景抒情
春巷夭桃吐绛英。春衣初试薄罗轻。风和烟暖燕巢成。小院湘帘闲不卷，曲房朱户闷长扃。恼人光景又清明。,写景抒情
归鸿声断残云碧。背窗雪落炉烟直。烛底凤钗明。钗头人胜轻。角声催晓漏。曙色回牛斗。春意看花难。西风留旧寒。,送别题赠
一声玉磬下星坛。步虚阑。露华寒。平晓阿香，油壁碾青鸾。应是老鳞眠不得，云炮落，雨瓢翻。身闲犹耿寸心丹。炷炉烟。暗祈年。随处蛙声，鼓吹稻花田。秋水一池莲叶晚，吟喜雨，拍阑干。,写景抒情
中年怕别，唱阳关未了，情怀先恶。回首西湖十年梦，几夜檐花清酌。人世如萍，客愁似海，吟鬓俱非昨。风涛如许，只应高卧林壑。菊松尽可归欤，叹折腰为米，渊明已错。相越平吴，终成底事，一舸五湖差乐。细和陶诗，径寻坡隐，时访峰头鹤。罗浮咫尺，春风寄我梅萼。,羁旅思乡
清尊白发。曾是登临年少客。不似当年。人与黄花两并妍。来愁去恨。十载相看情不尽。莫更思量。梦破春回枉断肠。,思妇闺怨
轻衫短帽，重入长安道。屈指十年中，一回来、一回渐老。朋游在否，落托更能无，朱弦悄。知音少。拨断相思调。花边柳外，潇洒愁重到。深院锁春风，悄无人、桃花自笑。金钗一股，拟欲问音尘，天杳杳。波渺渺。何处寻蓬岛。,送别题赠
